iso3,country,indicator_code,indicator_name,unit,year,value,source,retrieved
AUT,Austria,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,16.7595,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
POL,Poland,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,2.9198,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
PRT,Portugal,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,13.8413,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
ROU,Romania,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,2.1314,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
SVN,Slovenia,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,1.0239,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
SVK,Slovakia,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,1.0559,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
FIN,Finland,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,20.477,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
SWE,Sweden,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,24.3006,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
GBR,United Kingdom,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,126.3531,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
HRV,Croatia,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,0.3068,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
BEL,Belgium,BUDGET.CUSTOMS,Customs duties collected for the EU budget (traditional own resources),EUR million,2000,1259.1076,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
BGR,Bulgaria,BUDGET.CUSTOMS,Customs duties collected for the EU budget (traditional own resources),EUR million,2000,0.0,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
CZE,Czechia,BUDGET.CUSTOMS,Customs duties collected for the EU budget (traditional own resources),EUR million,2000,0.0,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
DNK,Denmark,BUDGET.CUSTOMS,Customs duties collected for the EU budget (traditional own resources),EUR million,2000,300.0664,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
